id,image_url,imdb_rating,ant_tracker_half,ant_tracker_6,ant_tracker_4,imdb_votes,number_in_season,number_in_series,original_air_date,original_air_year,production_code,season,title,us_viewers_in_millions,video_url,views
105,http://static-media.fxx.com/img/FX_Networks_-_FXX/678/635/Lisas_Rival.jpg,8.1,8.185964444,10.20252279,8.491472989,1156,2,105,1994-09-11,1994,1F17,6,Lisa's Rival,16.7,http://www.simpsonsworld.com/video/278809667691,54225
106,http://static-media.fxx.com/img/FX_Networks_-_FXX/268/379/Simpsons_06_25.jpg,6,7.092982222,9.668004783,8.230591587,1051,3,106,1994-09-25,1994,2F33,6,Another Simpsons Clip Show,13.5,http://www.simpsonsworld.com/video/300928067775,42576
107,http://static-media.fxx.com/img/FX_Networks_-_FXX/271/1022/Simpsons_06_03__786954.jpg,8.5,7.796491111,9.699048425,8.141760848,1277,4,107,1994-10-02,1994,2F01,6,Itchy & Scratchy Land,14.8,http://www.simpsonsworld.com/video/283752003577,72722
108,http://static-media.fxx.com/img/FX_Networks_-_FXX/813/622/Simpsons_06_04.jpg,8.3,8.048245555,9.843551833,8.178480256,1142,5,108,1994-10-09,1994,2F02,6,Sideshow Bob Roberts,14.4,http://www.simpsonsworld.com/video/275729987504,76932
109,http://static-media.fxx.com/img/FX_Networks_-_FXX/23/835/Simpsons_06_05.jpg,9,8.524122778,10.16819249,8.355488347,1690,6,109,1994-10-30,1994,2F03,6,Treehouse of Horror V,22.2,http://www.simpsonsworld.com/video/299597891663,119295
110,http://static-media.fxx.com/img/FX_Networks_-_FXX/827/287/Simpsons_06_06.jpg,8,8.262061389,10.23194619,8.458168432,1150,7,110,1994-11-06,1994,2F04,6,Bart's Girlfriend,15.3,http://www.simpsonsworld.com/video/275744323759,62450
111,http://static-media.fxx.com/img/FX_Networks_-_FXX/829/238/Simpsons_06_07.jpg,8.4,8.331030694,10.30468306,8.535608903,1236,8,111,1994-11-13,1994,2F05,6,Lisa on Ice,17.9,http://www.simpsonsworld.com/video/275746371575,63564
112,http://static-media.fxx.com/img/FX_Networks_-_FXX/829/739/homner_badman.jpg,9,8.665515347,10.51556751,8.672027316,1655,9,112,1994-11-27,1994,2F06,6,Homer Badman,17,http://www.simpsonsworld.com/video/275746883653,71577
113,http://static-media.fxx.com/img/FX_Networks_-_FXX/440/151/Simpsons_06_09.jpg,8,8.332757674,10.47571934,8.706670598,1060,10,113,1994-12-04,1994,2F07,6,Grampa vs. Sexual Inadequacy,14.1,http://www.simpsonsworld.com/video/274264643876,64719
114,http://static-media.fxx.com/img/FX_Networks_-_FXX/708/514/Simpsons_06_10.jpg,7.8,8.066378837,10.31862102,8.641978751,1100,11,114,1994-12-18,1994,2F08,6,Fear of Flying,15.6,http://www.simpsonsworld.com/video/305684547546,61569
115,http://static-media.fxx.com/img/FX_Networks_-_FXX/828/763/Simpsons_06_11__977485.jpg,8.9,8.483189418,10.43276732,8.673175162,1457,12,115,1995-01-08,1995,2F09,6,Homer the Great,20.1,http://www.simpsonsworld.com/video/275745859881,71002
116,http://static-media.fxx.com/img/FX_Networks_-_FXX/666/423/Simpsons_06_12.jpg,8.5,8.491594709,10.50545775,8.721998939,1284,13,116,1995-01-22,1995,2F10,6,And Maggie Makes Three,17.3,http://www.simpsonsworld.com/video/278796867754,63051
117,http://static-media.fxx.com/img/FX_Networks_-_FXX/829/739/Simpsons_06_13.jpg,8.6,8.545797355,10.57617333,8.776886239,1221,14,117,1995-02-05,1995,2F11,6,Bart's Comet,18.7,http://www.simpsonsworld.com/video/275746883888,67619
118,http://static-media.fxx.com/img/FX_Networks_-_FXX/526/207/Simpsons_06_14.jpg,8.5,8.522898677,10.60715333,8.814331163,1254,15,118,1995-02-12,1995,2F12,6,Homie the Clown,17.6,http://www.simpsonsworld.com/video/279723587611,73123
119,http://static-media.fxx.com/img/FX_Networks_-_FXX/831/691/Simpsons_06_15.jpg,8.5,8.511449339,10.62001667,8.8357408,1353,16,119,1995-02-19,1995,2F13,6,Bart vs. Australia,15.1,http://www.simpsonsworld.com/video/275748931680,80724
120,http://static-media.fxx.com/img/FX_Networks_-_FXX/709/990/Simpsons_06_16.jpg,7.9,8.205724669,10.47487234,8.771732488,1006,17,120,1995-02-26,1995,2F14,6,Homer vs. Patty and Selma,18.9,http://www.simpsonsworld.com/video/305686083529,60599
121,http://static-media.fxx.com/img/FX_Networks_-_FXX/273/474/Simpsons_06_23__719260.jpg,8.5,8.352862335,10.46135457,8.73937028,1223,18,121,1995-03-05,1995,2F31,6,A Star Is Burns,14.4,http://www.simpsonsworld.com/video/283753539580,71936
122,http://static-media.fxx.com/img/FX_Networks_-_FXX/834/118/Simpsons_06_17.jpg,8.3,8.326431167,10.44002833,8.715762275,1190,19,122,1995-03-19,1995,2F15,6,Lisa's Wedding,14.4,http://www.simpsonsworld.com/video/275751491511,74266
123,http://static-media.fxx.com/img/FX_Networks_-_FXX/676/183/Simpsons_06_19.jpg,8.1,8.213215584,10.37062479,8.671617303,1051,20,123,1995-04-09,1995,2F18,6,Two Dozen and One Greyhounds,11.6,http://www.simpsonsworld.com/video/278807107855,62323
124,http://static-media.fxx.com/img/FX_Networks_-_FXX/550/67/Simpsons_06_20.jpg,8.1,8.156607792,10.30067877,8.618986305,1004,21,124,1995-04-16,1995,2F19,6,The PTA Disbands,11.8,http://www.simpsonsworld.com/video/294780995610,74788
125,http://static-media.fxx.com/img/FX_Networks_-_FXX/838/23/Simpsons_06_24__681923.jpg,8.3,8.228303896,10.29455921,8.594874127,1084,22,125,1995-04-30,1995,2F32,6,'Round Springfield,12.6,http://www.simpsonsworld.com/video/275755587777,56001
126,http://static-media.fxx.com/img/FX_Networks_-_FXX/712/918/Simpsons_06_21.jpg,8.2,8.214151948,10.2838115,8.5798554,1003,23,126,1995-05-07,1995,2F21,6,The Springfield Connection,12.7,http://www.simpsonsworld.com/video/305689155572,79777
127,http://static-media.fxx.com/img/FX_Networks_-_FXX/445/31/Simpsons_06_22__554399.jpg,8.6,8.407075974,10.37382489,8.618854603,1285,24,127,1995-05-14,1995,2F22,6,Lemon of Troy,13.1,http://www.simpsonsworld.com/video/274269763684,70698
128,http://static-media.fxx.com/img/FX_Networks_-_FXX/550/567/Simpsons_06_18.jpg,9.1,8.753537987,10.60106393,8.748073804,1619,25,128,1995-05-21,1995,2F16,6,Who Shot Mr. Burns? (Part One),15,http://www.simpsonsworld.com/video/294781507859,86070
129,http://static-media.fxx.com/img/FX_Networks_-_FXX/713/395/Simpsons_07_02.jpg,8.9,8.826768993,10.77402285,8.886240948,1497,1,129,1995-09-17,1995,2F20,7,Who Shot Mr. Burns? (Part Two),16,http://www.simpsonsworld.com/video/305689667892,67579
130,http://static-media.fxx.com/img/FX_Networks_-_FXX/716/823/Simpsons_07_01.jpg,8.3,8.563384497,10.74610596,8.927549359,1172,2,130,1995-09-24,1995,2F17,7,Radioactive Man,15.7,http://www.simpsonsworld.com/video/305693251940,62390
131,http://static-media.fxx.com/img/FX_Networks_-_FXX/151/307/Simpsons_07_03.jpg,8.3,8.431692248,10.6635097,8.902774594,1088,3,131,1995-10-01,1995,3F01,7,Home Sweet Homediddly-Dum-Doodily,14.5,http://www.simpsonsworld.com/video/306174019869,70120
132,http://static-media.fxx.com/img/FX_Networks_-_FXX/974/183/Simpsons_07_04.jpg,8.7,8.565846124,10.68102888,8.901624278,1354,4,132,1995-10-08,1995,3F02,7,Bart Sells His Soul,14.8,http://www.simpsonsworld.com/video/276972099995,65333
133,http://static-media.fxx.com/img/FX_Networks_-_FXX/981/1015/Simpsons_07_05.jpg,8.5,8.532923062,10.67507886,8.898189142,1288,5,133,1995-10-15,1995,3F03,7,Lisa the Vegetarian,14.6,http://www.simpsonsworld.com/video/276980291592,69245
134,http://static-media.fxx.com/img/FX_Networks_-_FXX/89/491/Simpsons_07_06.jpg,8.5,8.516461531,10.66327808,8.890914697,1304,6,134,1995-10-29,1995,3F04,7,Treehouse of Horror VI,19.7,http://www.simpsonsworld.com/video/310404163601,110342
135,http://static-media.fxx.com/img/FX_Networks_-_FXX/555/447/Simpsons_07_07.jpg,9,8.758230766,10.77708223,8.944906995,1633,7,135,1995-11-05,1995,3F05,7,King-Size Homer,17,http://www.simpsonsworld.com/video/294786627843,81426
136,http://static-media.fxx.com/img/FX_Networks_-_FXX/985/419/Simpsons_07_08.jpg,8.5,8.629115383,10.78080703,8.968366313,1226,8,136,1995-11-19,1995,3F06,7,Mother Simpson,15.3,http://www.simpsonsworld.com/video/276983875726,61085
137,http://static-media.fxx.com/img/FX_Networks_-_FXX/1022/706/Simpsons_07_10.jpg,8,8.314557691,10.62576306,8.900228057,1023,9,137,1995-11-26,1995,3F08,7,Sideshow Bob's Last Gleaming,14.2,http://www.simpsonsworld.com/video/302792771516,61246
138,http://static-media.fxx.com/img/FX_Networks_-_FXX/173/987/Simpsons_07_25_Spectacular.jpg,7.5,7.907278846,10.32909726,8.724639854,1038,10,138,1995-12-03,1995,3F31,7,The Simpsons 138th Episode Spectacular,16.4,http://www.simpsonsworld.com/video/324451395934,56153
139,http://static-media.fxx.com/img/FX_Networks_-_FXX/694/351/Simpsons_07_09.jpg,8.3,8.103639423,10.24927807,8.614494975,1146,11,139,1995-12-17,1995,3F07,7,Marge Be Not Proud,16.7,http://www.simpsonsworld.com/video/305669699710,68970
140,http://static-media.fxx.com/img/FX_Networks_-_FXX/1022/707/Simpsons_07_12.jpg,8.3,8.201819711,10.2504767,8.571036338,1064,12,140,1996-01-07,1996,3F10,7,Team Homer,16.7,http://www.simpsonsworld.com/video/302792771967,72268
141,http://static-media.fxx.com/img/FX_Networks_-_FXX/995/179/Simpsons_07_11.jpg,8.7,8.450909856,10.37574095,8.616285008,1264,13,141,1996-01-14,1996,3F09,7,Two Bad Neighbors,16.5,http://www.simpsonsworld.com/video/276994115834,64224
142,http://static-media.fxx.com/img/FX_Networks_-_FXX/717/799/Simpsons_07_13.jpg,7.7,8.075454928,10.26317203,8.578100019,962,14,142,1996-02-04,1996,3F11,7,Scenes from the Class Struggle in Springfield,14.4,http://www.simpsonsworld.com/video/305694276001,58572
143,http://static-media.fxx.com/img/FX_Networks_-_FXX/667/303/Simpsons_07_14.jpg,7.7,7.887727464,10.10176695,8.482123483,954,15,143,1996-02-11,1996,3F12,7,Bart the Fink,15,http://www.simpsonsworld.com/video/301346371709,71230
144,http://static-media.fxx.com/img/FX_Networks_-_FXX/2/111/Simpsons_07_15.jpg,8.1,7.993863732,10.05799204,8.421845411,1039,16,144,1996-02-18,1996,3F13,7,Lisa the Iconoclast,13.4,http://www.simpsonsworld.com/video/302796355658,58795
145,http://static-media.fxx.com/img/FX_Networks_-_FXX/213/871/Simpsons_07_16.jpg,8.9,8.446931866,10.25826115,8.497868742,1609,17,145,1996-02-25,1996,3F14,7,Homer the Smithers,14.1,http://www.simpsonsworld.com/video/277248579634,68354
146,http://static-media.fxx.com/img/FX_Networks_-_FXX/974/935/Simpsons_07_18.jpg,8,8.223465933,10.26668966,8.532492327,1016,18,146,1996-03-17,1996,3F16,7,The Day the Violence Died,14.4,http://www.simpsonsworld.com/video/301668931982,57809
147,http://static-media.fxx.com/img/FX_Networks_-_FXX/275/210/Simpsons_07_17.jpg,8.2,8.211732966,10.26588028,8.54593707,1103,19,147,1996-03-24,1996,3F15,7,A Fish Called Selma,12.9,http://www.simpsonsworld.com/video/300935235544,57830
148,http://static-media.fxx.com/img/FX_Networks_-_FXX/1001/35/Simpsons_07_19.jpg,8.6,8.405866483,10.36246141,8.599605533,1110,20,148,1996-03-31,1996,3F17,7,Bart on the Road,11.8,http://www.simpsonsworld.com/video/277000259951,70913
149,http://static-media.fxx.com/img/FX_Networks_-_FXX/14/551/Simpsons_07_20.jpg,8.8,8.602933242,10.51894347,8.699313946,1393,21,149,1996-04-14,1996,3F18,7,22 Short Films About Springfield,10.5,http://www.simpsonsworld.com/video/299588163608,66536
150,http://static-media.fxx.com/img/FX_Networks_-_FXX/531/87/Simpsons_07_21.jpg,8.3,8.451466621,10.53709939,8.748275273,1122,22,150,1996-04-28,1996,3F19,7,"Raging Abe Simpson and His Grumbling Grandson in ""The Curse of the Flying Hellfish""",13,http://www.simpsonsworld.com/video/279728707597,69120
151,http://static-media.fxx.com/img/FX_Networks_-_FXX/89/991/Simpsons_07_22.jpg,8,8.22573331,10.43512629,8.716873254,995,23,151,1996-05-05,1996,3F20,7,Much Apu About Nothing,11.3,http://www.simpsonsworld.com/video/310404675978,75618
152,http://static-media.fxx.com/img/FX_Networks_-_FXX/1008/867/Simpsons_07_23.jpg,8,8.112866655,10.3175091,8.645503852,1095,24,152,1996-05-19,1996,3F21,7,Homerpalooza,12.9,http://www.simpsonsworld.com/video/277008451637,60569
153,http://static-media.fxx.com/img/FX_Networks_-_FXX/1013/746/Simpsons_07_24.jpg,8.3,8.206433328,10.29372212,8.605062603,1119,25,153,1996-05-19,1996,3F22,7,Summer of 4 Ft. 2,14.7,http://www.simpsonsworld.com/video/277013571573,65847
154,http://static-media.fxx.com/img/FX_Networks_-_FXX/49/711/Simpsons_08_06__754432.jpg,8.3,8.253216664,10.30284161,8.593445845,1186,1,154,1996-10-27,1996,4F02,8,Treehouse of Horror VII,18.3,http://www.simpsonsworld.com/video/299625027835,102077
155,http://static-media.fxx.com/img/FX_Networks_-_FXX/357/863/Simpsons_08_01__547424.jpg,9.2,8.726608332,10.54500913,8.709882903,2439,2,155,1996-11-03,1996,3F23,8,You Only Move Twice,13.9,http://www.simpsonsworld.com/video/306390595776,79609
156,http://static-media.fxx.com/img/FX_Networks_-_FXX/283/431/Simpsons_08_07__807077.jpg,8,8.363304166,10.50865756,8.738281942,1085,3,156,1996-11-10,1996,4F03,8,The Homer They Fall,17,http://www.simpsonsworld.com/video/288058947803,61146
157,http://static-media.fxx.com/img/FX_Networks_-_FXX/47/258/Simpsons_08_09.jpg,7.7,8.031652083,10.32102058,8.655823066,1079,4,157,1996-11-17,1996,4F05,8,"Burns, Baby Burns",12.6,http://www.simpsonsworld.com/video/299622467514,55497
158,http://static-media.fxx.com/img/FX_Networks_-_FXX/558/375/Simpsons_08_10.jpg,8.2,8.115826041,10.25052537,8.58759191,1098,5,158,1996-11-24,1996,4F06,8,Bart After Dark,14.1,http://www.simpsonsworld.com/video/294789699801,60210
159,http://static-media.fxx.com/img/FX_Networks_-_FXX/1024/983/Simpsons_08_08.jpg,8,8.057913021,10.17927173,8.524672629,1008,6,159,1996-12-01,1996,4F04,8,A Milhouse Divided,12.8,http://www.simpsonsworld.com/video/277025347786,60956
160,http://static-media.fxx.com/img/FX_Networks_-_FXX/361/767/Simpsons_08_05__410383.jpg,7.8,7.92895651,10.07204129,8.445889699,1005,7,160,1996-12-15,1996,4F01,8,Lisa's Date with Density,,http://www.simpsonsworld.com/video/306394691862,60912
161,http://static-media.fxx.com/img/FX_Networks_-_FXX/297/607/Simpsons_08_11.jpg,8.8,8.364478255,10.2254639,8.491087831,1268,8,161,1996-12-29,1996,4F07,8,Hurricane Neddy,,http://www.simpsonsworld.com/video/436250179702,66281
162,http://static-media.fxx.com/img/FX_Networks_-_FXX/300/35/Simpsons_08_02.jpg,8.5,8.432239128,10.35139791,8.572134086,1383,9,162,1997-01-05,1997,3F24,8,El Viaje Misterioso de Nuestro Jomer (The Mysterious Voyage of Homer),14.9,http://www.simpsonsworld.com/video/436252739905,64743
163,http://static-media.fxx.com/img/FX_Networks_-_FXX/306/391/Simpsons_08_03__677111.jpg,9,8.716119564,10.56889853,8.713302897,1793,10,163,1997-01-12,1997,3G01,8,The Springfield Files,20.9,http://www.simpsonsworld.com/video/436259395954,69555
164,http://static-media.fxx.com/img/FX_Networks_-_FXX/311/271/Simpsons_08_12.jpg,7.8,8.258059782,10.47036901,8.720505662,998,11,164,1997-01-19,1997,4F08,8,The Twisted World of Marge Simpson,14,http://www.simpsonsworld.com/video/436264515927,71813
165,http://static-media.fxx.com/img/FX_Networks_-_FXX/313/723/Simpsons_08_14.jpg,8.6,8.429029891,10.49673635,8.736570439,1137,12,165,1997-02-02,1997,4F10,8,Mountain of Madness,9.1,http://www.simpsonsworld.com/video/436267075791,60763
166,http://static-media.fxx.com/img/FX_Networks_-_FXX/318/103/Simpsons_08_04.jpg,7.7,8.064514945,10.33029928,8.659777817,1088,13,166,1997-02-07,1997,3G03,8,Simpsoncalifragilisticexpiala(Annoyed Grunt)cious,17.7,http://www.simpsonsworld.com/video/436271683676,57608
167,http://static-media.fxx.com/img/FX_Networks_-_FXX/324/459/Simpsons_08_16.jpg,7.9,7.982257473,10.18930831,8.55856528,1079,14,167,1997-02-09,1997,4F12,8,The Itchy & Scratchy & Poochie Show,15.5,http://www.simpsonsworld.com/video/436278339668,58581
168,http://static-media.fxx.com/img/FX_Networks_-_FXX/330/815/Simpsons_08_15.jpg,8.9,8.441128736,10.33414935,8.590500788,1666,15,168,1997-02-16,1997,4F11,8,Homer's Phobia,15.3,http://www.simpsonsworld.com/video/436284995621,63355
169,http://static-media.fxx.com/img/FX_Networks_-_FXX/341/551/Simpsons_08_18.jpg,8.2,8.320564368,10.3607718,8.616586213,1100,16,169,1997-02-23,1997,4F14,8,Brother from Another Series,15.1,http://www.simpsonsworld.com/video/436296259771,56659
170,http://static-media.fxx.com/img/FX_Networks_-_FXX/346/931/Simpsons_08_17.jpg,8.1,8.210282184,10.32160417,8.60743657,1020,17,170,1997-03-02,1997,4F13,8,"My Sister, My Sitter",15.1,http://www.simpsonsworld.com/video/436301891875,54247
171,http://static-media.fxx.com/img/FX_Networks_-_FXX/443/103/Simpsons_08_19.jpg,8.7,8.455141092,10.42053305,8.653241152,1330,18,171,1997-03-16,1997,4F15,8,Homer vs. the Eighteenth Amendment,14.6,http://www.simpsonsworld.com/video/436402755605,83561
172,http://static-media.fxx.com/img/FX_Networks_-_FXX/452/887/Simpsons_08_13.jpg,8.2,8.327570546,10.4161051,8.669349011,995,19,172,1997-04-06,1997,4F09,8,Grade School Confidential,13.3,http://www.simpsonsworld.com/video/436412995642,60584
173,http://static-media.fxx.com/img/FX_Networks_-_FXX/412/347/Simpsons_08_20.jpg,7.7,8.013785273,10.2565557,8.596017453,913,20,173,1997-04-13,1997,4F16,8,The Canine Mutiny,,http://www.simpsonsworld.com/video/436370499586,54155
174,http://static-media.fxx.com/img/FX_Networks_-_FXX/425/35/Simpsons_08_21.jpg,7.9,7.956892637,10.13237974,8.50459685,967,21,174,1997-04-20,1997,4F17,8,The Old Man and the Lisa,14,http://www.simpsonsworld.com/video/436383811985,56833
175,http://static-media.fxx.com/img/FX_Networks_-_FXX/477/287/Simpsons_08_22__537898.jpg,8,7.978446318,10.068651,8.43616424,973,22,175,1997-04-27,1997,4F18,8,In Marge We Trust,16.9,http://www.simpsonsworld.com/video/436438595644,59088
176,http://static-media.fxx.com/img/FX_Networks_-_FXX/504/139/Simpsons_08_23__999359.jpg,9.2,8.589223159,10.33580218,8.542366786,2256,23,176,1997-05-04,1997,4F19,8,Homer's Enemy,11.8,http://www.simpsonsworld.com/video/436466755640,74177
177,http://static-media.fxx.com/img/FX_Networks_-_FXX/517/827/Simpsons_08_24__923857.jpg,7.3,7.94461158,10.1737871,8.503840263,1006,24,177,1997-05-11,1997,4F20,8,The Simpsons Spin-Off Showcase,11.6,http://www.simpsonsworld.com/video/436481091875,57926
178,http://static-media.fxx.com/img/FX_Networks_-_FXX/530/1014/Simpsons_08_25__334287.jpg,7.8,7.87230579,10.04042515,8.421748682,967,25,178,1997-05-18,1997,4F21,8,The Secret War of Lisa Simpson,12.7,http://www.simpsonsworld.com/video/436494915559,59196
179,http://static-media.fxx.com/img/FX_Networks_-_FXX/551/1011/Simpsons_09_03.jpg,9.1,8.486152895,10.26733154,8.502365243,1918,1,179,1997-09-21,1997,4F22,9,The City of New York vs. Homer Simpson,10.5,http://www.simpsonsworld.com/video/436516931611,62962
180,http://static-media.fxx.com/img/FX_Networks_-_FXX/540/775/Simpsons_09_04.jpg,7.4,7.943076447,10.13193715,8.466914671,1158,2,180,1997-09-28,1997,4F23,9,The Principal and the Pauper,14.9,http://www.simpsonsworld.com/video/436505155662,48414
181,http://static-media.fxx.com/img/FX_Networks_-_FXX/545/251/Simpsons_09_01.jpg,8.1,8.021538224,10.0899314,8.431731569,980,3,181,1997-10-19,1997,3G02,9,Lisa's Sax,12.9,http://www.simpsonsworld.com/video/279743555749,20008
182,http://static-media.fxx.com/img/FX_Networks_-_FXX/1022/879/Simpsons_09_07__865868.jpg,8.1,8.060769112,10.0843434,8.414864325,1019,4,182,1997-10-26,1997,5F02,9,Treehouse of Horror VIII,10.9,http://www.simpsonsworld.com/video/279170627965,30963
183,http://static-media.fxx.com/img/FX_Networks_-_FXX/18/227/Simpsons_09_06.jpg,8.2,8.130384556,10.11579832,8.423844888,1081,5,183,1997-11-02,1997,5F01,9,The Cartridge Family,10.3,http://www.simpsonsworld.com/video/302813251779,30921
184,http://static-media.fxx.com/img/FX_Networks_-_FXX/518/967/Simpsons_09_08.jpg,7.7,7.915192278,10.02707513,8.383075519,925,6,184,1997-11-09,1997,5F03,9,Bart Star,10.6,http://www.simpsonsworld.com/video/448293443714,31033
185,http://static-media.fxx.com/img/FX_Networks_-_FXX/5/210/Simpsons_09_09.jpg,7.7,7.807596139,9.920043147,8.313251781,905,7,185,1997-11-16,1997,5F04,9,The Two Mrs. Nahasapeemapetilons,11.4,http://www.simpsonsworld.com/video/279177283545,19419
186,http://static-media.fxx.com/img/FX_Networks_-_FXX/8/138/Simpsons_09_10.jpg,8,7.903798069,9.903924923,8.277263174,978,8,186,1997-11-23,1997,5F05,9,Lisa the Skeptic,9.3,http://www.simpsonsworld.com/video/279180355540,22318
187,http://static-media.fxx.com/img/FX_Networks_-_FXX/151/630/Simpsons_09_11.jpg,7.5,7.701899035,9.793304471,8.207557505,888,9,187,1997-12-07,1997,5F06,9,Realty Bites,10.6,http://www.simpsonsworld.com/video/280404547525,25183
188,http://static-media.fxx.com/img/FX_Networks_-_FXX/825/631/Simpsons_09_12__814973.jpg,7.6,7.650949517,9.701457441,8.133751723,958,10,188,1997-12-21,1997,5F07,9,Miracle on Evergreen Terrace,9.6,http://www.simpsonsworld.com/video/306881091696,19899
189,http://static-media.fxx.com/img/FX_Networks_-_FXX/575/966/Simpsons_09_25.jpg,5.1,6.375474759,9.008611844,7.757806611,1119,11,189,1998-01-04,1998,5F24,9,"All Singing, All Dancing",8.9,http://www.simpsonsworld.com/video/294808131518,15780
190,http://static-media.fxx.com/img/FX_Networks_-_FXX/23/107/Simpsons_BartCarny.jpg,7.7,7.037737379,8.924035796,7.565140543,938,12,190,1998-01-11,1998,5F08,9,Bart Carny,11.7,http://www.simpsonsworld.com/video/302818371931,22426
191,http://static-media.fxx.com/img/FX_Networks_-_FXX/51/663/Simpsons_09_24.jpg,8.2,7.61886869,9.163855823,7.607984128,1042,13,191,1998-02-08,1998,5F23,9,The Joy of Sect,9.4,http://www.simpsonsworld.com/video/299627075941,27710
192,http://static-media.fxx.com/img/FX_Networks_-_FXX/579/503/Simpsons_09_16.jpg,8.1,7.859434345,9.428030666,7.757208984,1036,14,192,1998-02-15,1998,5F11,9,Das Bus,9.6,http://www.simpsonsworld.com/video/448356931860,32487
193,http://static-media.fxx.com/img/FX_Networks_-_FXX/580/347/Simpsons_09_15.jpg,7.5,7.679717172,9.496676986,7.851222087,878,15,193,1998-02-22,1998,5F10,9,The Last Temptation of Krust,9.5,http://www.simpsonsworld.com/video/294812739638,20298
194,http://static-media.fxx.com/img/FX_Networks_-_FXX/422/899/Simpsons_09_17.jpg,7.6,7.639858586,9.517935485,7.899456577,887,16,194,1998-03-01,1998,5F12,9,Dumbbell Indemnity,10.3,http://www.simpsonsworld.com/video/283910211639,21214
195,http://static-media.fxx.com/img/FX_Networks_-_FXX/74/611/Simpsons_09_05.jpg,8,7.819929293,9.620725937,7.970145599,957,17,195,1998-03-08,1998,4F24,9,Lisa the Simpson,10.4,http://www.simpsonsworld.com/video/299651139676,21608
196,http://static-media.fxx.com/img/FX_Networks_-_FXX/63/875/Simpsons_09_18.jpg,7.8,7.809964647,9.677417886,8.026767183,906,18,196,1998-03-22,1998,5F13,9,This Little Wiggy,8.9,http://www.simpsonsworld.com/video/299639875678,20739
197,http://static-media.fxx.com/img/FX_Networks_-_FXX/14/823/Simpsons_09_02.jpg,8.3,8.054982323,9.833941893,8.12767782,1026,19,197,1998-03-29,1998,3G04,9,Simpson Tide,9,http://www.simpsonsworld.com/video/302809667837,23127
198,http://static-media.fxx.com/img/FX_Networks_-_FXX/68/255/Simpsons_09_19.jpg,7.9,7.977491162,9.889110717,8.195626486,949,20,198,1998-04-05,1998,5F14,9,The Trouble with Trillions,7.4,http://www.simpsonsworld.com/video/299644483816,23426
199,http://static-media.fxx.com/img/FX_Networks_-_FXX/94/631/Simpsons_09_20.jpg,7.9,7.938745581,9.90283922,8.229670205,905,21,199,1998-04-19,1998,5F15,9,Girly Edition,8.5,http://www.simpsonsworld.com/video/299672131928,21811
200,http://static-media.fxx.com/img/FX_Networks_-_FXX/12/67/Simpsons_09_14.jpg,8.5,8.21937279,10.05138993,8.317563046,1108,22,200,1998-04-26,1998,5F09,9,Trash of the Titans,10.2,http://www.simpsonsworld.com/video/307101763818,26299
201,http://static-media.fxx.com/img/FX_Networks_-_FXX/493/199/Simpsons_09_21.jpg,8.3,8.259686395,10.16067715,8.407363795,962,23,201,1998-05-03,1998,5F16,9,King of the Hill,9.2,http://www.simpsonsworld.com/video/467593795648,60952
202,http://static-media.fxx.com/img/FX_Networks_-_FXX/494/675/Simpsons_09_22__246040.jpg,7.7,7.979843198,10.08632789,8.406109464,880,24,202,1998-05-10,1998,5F17,9,Lost Our Lisa,7.6,http://www.simpsonsworld.com/video/467595331852,55316
203,http://static-media.fxx.com/img/FX_Networks_-_FXX/499/55/Simpsons_09_23.jpg,8.1,8.039921599,10.07175753,8.398322553,931,25,203,1998-05-17,1998,5F18,9,Natural Born Kissers,8.6,http://www.simpsonsworld.com/video/467599939876,53823
204,http://static-media.fxx.com/img/FX_Networks_-_FXX/835/878/Simpsons_10_02.jpg,7.6,7.819960799,9.95303492,8.335846481,932,1,204,1998-08-23,1998,5F20,10,Lard of the Dance,7,http://www.simpsonsworld.com/video/292933187533,56018
205,http://static-media.fxx.com/img/FX_Networks_-_FXX/641/266/Simpsons_10_03.jpg,8.2,8.0099804,9.976811152,8.322744168,988,2,205,1998-09-20,1998,5F21,10,The Wizard of Evergreen Terrace,7.95,http://www.simpsonsworld.com/video/473117763575,53216
206,http://static-media.fxx.com/img/FX_Networks_-_FXX/633/458/Simpsons_10_04.jpg,7.5,7.7549902,9.863581791,8.260888563,899,3,206,1998-09-27,1998,5F22,10,Bart the Mother,7.35,http://www.simpsonsworld.com/video/473109571557,43240
207,http://static-media.fxx.com/img/FX_Networks_-_FXX/652/1003/Simpsons_10_05__447850.jpg,8,7.8774951,9.856896625,8.232803737,1013,4,207,1998-10-25,1998,AABF01,10,Treehouse of Horror IX,8.5,http://www.simpsonsworld.com/video/473130051681,83169
208,http://static-media.fxx.com/img/FX_Networks_-_FXX/669/595/Simpsons_10_01.jpg,7.3,7.58874755,9.70851175,8.14737737,934,5,208,1998-11-08,1998,5F19,10,When You Dish Upon a Star,9,http://www.simpsonsworld.com/video/473147459674,43485
209,http://static-media.fxx.com/img/FX_Networks_-_FXX/660/811/Simpsons_10_06.jpg,7.6,7.594373775,9.622293937,8.070097917,901,6,209,1998-11-15,1998,AABF02,10,D'oh-in' in the Wind,8.3,http://www.simpsonsworld.com/video/473138243754,45779
